airline_sentiment,text,roberta_sentiment
negative,@VirginAmerica luggage was severely dented/missing wheel coming off baggage claim in SAN. Luggage agent Miranda (I think) wasn't any help.,-0.8811438083648682
positive,"@VirginAmerica thank you for the easy itinerary shift for impending weather. Quick, painless &amp; free.",0.9375719428062439
neutral,"@VirginAmerica If you'd love to see more girls be inspired to become pilots, RT our free WOAW event March 2-8 at ABQ. http://t.co/rfXlV1kGDh",0.8976397514343262
positive,@VirginAmerica Thanks! Good times there and back! #Vodkatonics the entire flight🍸#sfo,0.9830927848815918
neutral,"@VirginAmerica beats expectations, shares take off - Santa Cruz Sentinel http://t.co/qm9dQbai6G",0.7949307560920715
neutral,@VirginAmerica any plans to start flying direct from DAL to LAS?,0.05111856758594513
neutral,@VirginAmerica BIG Love/gratitude.mpower w/ http://t.co/1AGR9knCpf weRin #OSCARS2105 VIPswagbags@ #AvalonHollywood http://t.co/ybMbGs0dHn,0.920210599899292
positive,"@VirginAmerica, you're doing a great job adding little luxuries/aesthetics that improve the air travel experience. Thank you. Keep it up!",0.9794297814369202
negative,@VirginAmerica requested window seat and confirmed window but got stuck in middle seat. Not a good way to treat silver member😒,-0.9082797765731812
neutral,@VirginAmerica Grand Budapest Hotel #OscarsCountdown,0.1726246029138565
neutral,@VirginAmerica This is what you missed @NewsVP. Next trip to the 407.,-0.553757905960083
negative,@VirginAmerica #wtf I paid for direct flight on purpose not to have to stop for fuel exhausted frequent flier and nothing for inconvenience!,-0.8633425831794739
negative,@VirginAmerica there is something wrong with you website in Safari iPhone,-0.8799019455909729
positive,@VirginAmerica thanks for gate checking my baggage on your full flight dfw-lax 883 and giving me early boarding too #sweet,0.95257967710495
negative,@VirginAmerica Already checked in so the page expired :X,-0.4610985517501831
negative,@VirginAmerica Boo for a not refunding a seat upgrade fee I did not want to buy in the first place!,-0.8932252526283264
neutral,@VirginAmerica shares rise on Q4 financial results - USA TODAY http://t.co/lFS4PEFE6y,0.4970178008079529
neutral,@VirginAmerica Adds Pillows Instead of Lie-Flat Seats in First Class Arms Race http://t.co/rGYwJBbhm4,-0.07327795773744583
positive,@VirginAmerica I see what you did there ;),0.9165068864822388
neutral,@VirginAmerica way to take advantage of #MayweatherPacquiao :),0.8948104381561279
neutral,@VirginAmerica you know I'm flying virgin for the fight #MayweatherPacquiao,0.38585805892944336
positive,@VirginAmerica your inflight team makes the experience #amazing!,0.9808146357536316
positive,@VirginAmerica cutest salt and pepper shaker ever. Just when I think you guys can't get any better you just do! http://t.co/vC6Keulg2J,0.9730592966079712
negative,"@VirginAmerica moved my seat with no notice. ""Better seat"" is cabin select not behind the row I selected👎 #DISAPPOINTED",-0.8797683119773865
neutral,@VirginAmerica shares up on 4Q results - @iol http://t.co/XZ6qeG3nef,0.16458015143871307
positive,@VirginAmerica fav airline,0.7579315900802612
positive,@VirginAmerica we have a hot female pilot! Sweet! DCA to SFO! :-),0.9843652844429016
neutral,👍👍✈️✈️💗 When are you guys going to start flying to Paris? @VirginAmerica: @LizaUtter You're welcome.”,0.9560246467590332
neutral,@VirginAmerica what is your policy on flying after surgery?  I am still waiting for answer so I can tell me doctor.,-0.35282102227211
negative,@VirginAmerica already contacted Central Baggage &amp; sent DM. @RenttheRunway is charging me for the dress that was in the lost suitcase #help,-0.6419990658760071
positive,@VirginAmerica Thank you!!,0.9545916318893433
negative,@VirginAmerica Is there anything going on with the website? I've been getting a lot of errors past 30 minutes.,-0.876818060874939
neutral,@VirginAmerica I think i left something on the plane yesterday. who do i call...ah!,-0.44481992721557617
neutral,@VirginAmerica I need you to follow back in order to DM.,0.03546931967139244
neutral,@VirginAmerica Need to start flying to @KCIAirport .  😊😀😃😄,0.7548295259475708
neutral,@VirginAmerica they told to check with the airline regulation first so that is why I contacted you.,0.038628458976745605
negative,@VirginAmerica @VirginAtlantic I have just checked in flight to SFO from LAX &amp; been told as Atlantic Flying Club Gold I get no benefits?!,-0.6574293375015259
negative,@VirginAmerica husband and I ordered three drinks via my screen and they never came. Awesome!,0.8236555457115173
negative,@VirginAmerica soooo are you guys going to leave the seatbelt light on all flight? You can barely call this turbulence :-),-0.12881259620189667
neutral,@VirginAmerica what is your policy on flying after surgery?,-0.03766857832670212
neutral,@VirginAmerica posts second consecutive full-year net profit - @ATWOnline http://t.co/tvB5zbzVhg,0.4871765673160553
negative,"@VirginAmerica Funny story, your website is broken, you have missing javascript and stylesheets on the checkin process. I dislike this!",-0.942363977432251
positive,@VirginAmerica would love to do more for virgin just like I do for @GoPro,0.9427928924560547
neutral,@VirginAmerica Results Handily Exceed Forecasts - @NYTimes http://t.co/gonmRwEM6I,0.38512304425239563
neutral,"@VirginAmerica I applied for a position in @flyLAXairport ,and I was wondering if you guys received my application.",0.041492536664009094
neutral,@VirginAmerica achieves a second year of profitability despite revenue pressure ... - @CAPA_Aviation http://t.co/zSuZTNAIJq,0.6768488883972168
neutral,"@VirginAmerica gives positive outlook, but sees increased competition - @Reuters http://t.co/jEu7Od3eYJ",0.5587923526763916
negative,@VirginAmerica I'm trying to check into my 10:50AM CT flight tmm on the desktop website and it's not working (some sort of caching bug) SOS,-0.8029395937919617
neutral,@VirginAmerica weather delays &gt; next few weeks ;) #JFK #BOS #DCA,-0.03286595270037651
neutral,@VirginAmerica @madbee95 check the website before you go to the airport!,0.023233145475387573
negative,@VirginAmerica Do you guys know your check-in links from emails are broken? http://t.co/2npXB6oBMr,-0.824817419052124
neutral,@VirginAmerica pilot says we expect a choppy landing in NYC due to some gusty winds w/a temperature of about 5 degrees &amp; w/the windchill -8,-0.23705585300922394
positive,@VirginAmerica loved it. Can't wait for Monday's return flight... Mostly just to watch the inflight safety video again. #sorrynotsorry,0.9702262878417969
negative,"@VirginAmerica lost my luggage 4 days ago on flight VX 112 from LAX to IAD &amp; I'm calling every day, no response.Please give me back my stuff",-0.8516826629638672
negative,@VirginAmerica The Flight Booking Problems section of your website seems to be broken on Chrome. Might wanna look into that.,-0.7495298981666565
positive,@VirginAmerica Hi! Just wanted to see if you have any new routes planned this year for Newark. Love flying you guys and hope to do so more!,0.9721823930740356
positive,"@VirginAmerica I mean. Probably inappropriate while on board.. But, it's on!",-0.43013808131217957
positive,@VirginAmerica happy to spend the day together. Let's do this!,0.9803779125213623
neutral,@VirginAmerica is saving my sanity right now: http://t.co/ELtBOLjUl9,0.8956390619277954
neutral,@VirginAmerica missed my flight. How does standby work?,-0.7855913043022156
positive,.@VirginAmerica They were very understanding and helped me out.  Thx! #Comps,0.9744055867195129
neutral,@VirginAmerica brought it all the way across the country today I see http://t.co/TKaUyGcPmS,0.24148108065128326
positive,@VirginAmerica thank you! I absolutely will 😎,0.9811973571777344
negative,@virginamerica Looks like a broken link for your assets https://t.co/OArDjjGrrD,-0.8260558843612671
neutral,@VirginAmerica are you ready!? Let's say it together.. 'Noooo turbulence today!' 😘,0.8270928859710693
negative,@virginamerica the manage itinerary section of your website seems to be broken for me https://t.co/2pUJvCElNg,-0.8490806221961975
negative,"@VirginAmerica can't check in, your site looks like this every time it loads http://t.co/kAcY2AwDbW",-0.8440192937850952
neutral,@VirginAmerica can u help this 👸 @FreyaBevan_Fund needs urgent treatment in🇺🇸2y old battling cancer could u help with flights 💗#freyasfund,0.47664812207221985
neutral,@virginamerica may start service to Hawaii from #SanFrancisco this year http://t.co/yPo7nYpRZl #biztravel,0.18784168362617493
negative,@virginAmerica Other carriers are less than half price for a round trip fare. I am stunned. http://t.co/UKdjjijroW,-0.8186447620391846
negative,@VirginAmerica WTF is happening in PDX Late Flight March such that one way from SFO is ~$550?,-0.810435950756073
neutral,@VirginAmerica add DTW and I'm sold!,0.8411729335784912
positive,@VirginAmerica How about some free drinks on the flight back for the free promo?,0.25945860147476196
positive,@VirginAmerica @SSal thanks!,0.8496572375297546
neutral,@VirginAmerica momma I made it! 😁😁😁,0.9778323173522949
neutral,@VirginAmerica please contact me about portfolio left on flight VX 27 from JFK to SFO tonite seat 7AM. Need it returned. Call 914-329-0185.,-0.05093095451593399
neutral,@VirginAmerica help. I was On  Flight  27 from JKF tonight. seat 7C left portfolio. Need it back!!,-0.3564123511314392
neutral,@VirginAmerica @shrinerack Seattle bound. Wifey got me the duffle for vday. She's a keeper!!! Holla!!! http://t.co/JlOIbLnair,0.9617767333984375
negative,"@VirginAmerica my luggage is gone. I've filed my paperwork, promised a call/email. Still no resolution or response from central luggage.",-0.8592150807380676
neutral,@VirginAmerica Debbie Baldwin gave a #rockstar performance of the safety demo this evening on VX919 #LAS2SFO #BestCrew #SheRocks,0.8006545305252075
positive,@VirginAmerica Thanks!,0.8613798022270203
positive,@VirginAmerica thanks for taking care of @SuuperG on her flight!! #rockstars #travel,0.9730531573295593
positive,@VirginAmerica Thanks for the lovely soft views! #travel #SAN to #SFO http://t.co/CnctL7G1ef,0.9731863141059875
negative,@VirginAmerica I requested a mileage challenge for status several weeks ago online but haven't heard back. How do I get help with this?,-0.6662214398384094
negative,"@VirginAmerica Just trying to book tickets to NYC and facing super fun broken styling. Don't worry, I'll keep trying :)",0.7725516557693481
neutral,"@VirginAmerica Many Thanks for the Follow.
#ourprincess #freyasfund #USA #Bandie 
Looking for Any Help😍
💗🇬🇧💗🇺🇸💗
🎀🌏🎀 http://t.co/UJfS9Zi6kd",0.9531733989715576
neutral,"@VirginAmerica Nice, Lofty View @flyLAXairport. #SilverStatus http://t.co/F4Tp0dAwbd",0.9666823744773865
negative,@VirginAmerica Applied for Status Match on Feb 1. Got confirmation email same day. Still no news though. You guys have dropped ball Late Flightly 😥,-0.8690174221992493
neutral,@VirginAmerica is my new go to airline,0.6387065649032593
neutral,"@VirginAmerica @VirginAtlantic @GMA @AmericanAir 
Can You Help #ourprincess in need of some help in #USA 
🎀🇬🇧🎀🇺🇸🎀 http://t.co/778AzTDaer",0.6526064276695251
positive,"@VirginAmerica I adore you, and am so looking forward to my flight to Austin in two weeks.",0.9896921515464783
positive,@VirginAmerica I was so glad it was mentioned. I took my first virgin flight a few years back and it was a transformative experience.,0.9837865829467773
neutral,@VirginAmerica Flight Booking Problems flight to uphold my status match.  Do taxes on ticket count as earned status points?  #statusmatch #virginamerica,-0.535689651966095
negative,@VirginAmerica trying to check-in...but looks like your site is down?,-0.6610827445983887
